# FINAL TIMESERIES OF HAT-P-32 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2458107.736160105, 0.010496089069941095, 0.9781672869056469, 0.005908759134947578, 0.9710139014750774, 1.0175071789221155
2458107.738240366, 0.0114636485326845, 0.9656655857309275, 0.005908718257524819, 0.9713231204942021, 1.016901624120438
2458107.7403208003, 0.012431288781938665, 0.9617768739095256, 0.005908676277032724, 0.9716710406001482, 1.0162800992871555
2458107.742413017, 0.01340440908559809, 0.9798312525474999, 0.005908632529550256, 0.972063653126549, 1.0156328135030914
2458107.744491958, 0.014371354744129039, 0.9775764561988193, 0.005908587687577971, 0.97250065295793, 1.0149697565931064
2458107.746573295, 0.015339414736701418, 0.9753200353452354, 0.00590854153749242, 0.972990378787632, 1.0142878039856482
2458107.748655813, 0.016308023990912024, 0.966115323744306, 0.005908494238309324, 0.9735394045715695, 1.0135893412744963
2458107.750737532, 0.017276261800442172, 0.9752019496395892, 0.005908445263137989, 0.9741558015219395, 1.0128666303525842
2458107.7528184983, 0.018244149390702236, 0.9733774998571658, 0.005908394858691623, 0.9748508496986725, 1.0121233599100503
2458107.754911143, 0.019217468736729804, 0.9766096230257347, 0.005908342665775546, 0.9756453594959796, 1.0113542845899277
2458107.7569923643, 0.020185475016018917, 0.9743594924096693, 0.005908289374970292, 0.9765550367776419, 1.0105696275612612
2458107.759073863, 0.02115361016387063, 0.966637123178174, 0.005908234528335173, 0.977628772259962, 1.0097626907072825
2458107.7611550153, 0.02212158438845846, 0.9740462741826039, 0.005908178419937079, 0.9790825684349342, 1.0089378490294942
2458107.7632356114, 0.023089299792991957, 0.9740716737632519, 0.005908120442533484, 0.9816964259515771, 1.008086230965176
2458107.765326056, 0.024061595987608153, 0.9823791644328015, 0.005908060407865014, 0.9847893755237143, 1.00720514290156
2458107.7674062476, 0.025029123179064472, 0.9874267419962804, 0.005907999216534621, 0.9879845097545845, 1.006307862577894
2458107.7694871794, 0.025996994741973867, 0.9965907718811685, 0.0059079366068232695, 0.9910957198770955, 1.0053906015443639
2458107.771578145, 0.026969533296122117, 1.0026341362604363, 0.005907871517682258, 0.993980570994502, 1.0044378918403907
2458107.77365829, 0.027937038828996508, 1.0033593156657195, 0.005907805030477441, 0.9964750071494464, 1.0034656399341708
2458107.775737659, 0.0289041835298956, 0.9986547813383411, 0.0059077371218742925, 0.9984552186757998, 1.0024735629227097
