id,time,T_flux,uncertainty,x_centroid,y_centroid,norm_t,oot_mask,norm_flux,norm_flux_error
47,58107.163,130.43667300343805,56.182616154089786,424.0022520070321,287.0023915433833,0.09799999999813735,False,0.9310034678062131,0.40100846844279964
48,58107.165,160.2479800461515,57.268395077507094,424.00165821120464,287.0024541221449,0.09999999999854481,False,1.1437843491145738,0.4087583130202197
49,58107.167,135.76399797612248,57.26607345253704,424.0004360325597,287.0013525608816,0.10199999999895226,False,0.9690277282346367,0.4087417422134957
50,58107.169,151.9383856822824,56.762229275038905,424.00168310394395,287.00127673507905,0.10399999999935972,False,1.0844738730752073,0.4051455091474133
51,58107.171,141.04329567331297,56.95722864480213,424.0001475216365,287.0022423288749,0.10599999999976717,False,1.0067091896709932,0.406537334661583
52,58107.173,158.35495900582464,57.20968055594048,424.00183957018123,287.0001556188498,0.10800000000017462,False,1.1302727414309894,0.4083392328495099
53,58107.175,133.41103140551422,56.75616245829087,424.00238364260633,287.0001707360948,0.11000000000058208,False,0.952233218021925,0.40510220669802616
54,58107.177,146.2849567490921,57.18216749099191,424.00102750404363,287.0035087595138,0.11200000000098953,False,1.04412201634196,0.4081428558775488
55,58107.179,138.94042651431664,56.90819928409736,424.00007050150066,286.99993990912907,0.11399999999412103,False,0.9916997721943859,0.4061873831963286
56,58107.181,152.72535821579368,56.535140355803186,424.00082400468614,287.00183314518296,0.11599999999452848,False,1.0900909602094977,0.4035246415919886
57,58107.183,151.93577929500316,56.567468836357094,424.0010938349904,287.00174969735247,0.11799999999493593,False,1.0844552697519276,0.4037553890252952
58,58107.186,126.07776986846875,57.01262217683209,424.0002509724049,287.00109860948453,0.12099999999918509,False,0.8998914052164165,0.4069327109712238
59,58107.188,119.95468890666962,56.82777257037771,424.00033917529885,287.00272901498886,0.12299999999959255,False,0.8561873649505096,0.40561333030420005
60,58107.19,160.2368731791139,57.13959587843251,424.00095600756407,287.0020010704372,0.125,False,1.1437050728536085,0.4078389971696388
61,58107.192,161.19326588511467,56.98732170844341,424.0022164372657,286.9984748959676,0.12700000000040745,False,1.150531411684313,0.4067521266059176
62,58107.194,139.564737481458,56.340507380168766,424.0011589720898,286.9992223271205,0.1290000000008149,False,0.9961558477904165,0.4021354312488184
63,58107.196,161.44703311096964,56.78194510382924,424.0016272968289,287.0004682731549,0.13100000000122236,False,1.1523426980491556,0.4052862326460416
64,58107.198,131.67298103322537,56.69721195463883,424.0013018647993,287.00034637886654,0.13299999999435386,False,0.9398277273990527,0.40468144218398855
65,58107.2,129.4494849607363,57.156333499361054,423.9998805107788,287.0016310794169,0.1349999999947613,False,0.9239573244941407,0.40795846344218695
66,58107.202,130.20987775707908,56.31419587547444,424.00045798166684,287.00327456319997,0.13699999999516876,False,0.9293846963673204,0.40194763052108157
67,58107.204,120.06836950572324,56.22776544235363,424.0001229421477,287.0012705549875,0.13899999999557622,False,0.8569987704356712,0.40133072554254573
68,58107.206,169.55432955263677,57.26331272288668,424.0014019646404,287.00202790539157,0.14099999999598367,False,1.2102092545008531,0.4087220372576809
69,58107.208,123.78377012717101,56.544370664599036,424.00084135393854,287.00140696864054,0.14299999999639113,False,0.883517776043596,0.4035905237499737
70,58107.211,131.73189777233347,56.608862440685606,424.0000991443798,287.00046178626377,0.14600000000064028,False,0.9402482509156256,0.4040508395936628
71,58107.213,133.70332404895453,55.91390124967736,424.0007807535565,287.00085315016486,0.14800000000104774,False,0.9543194830146697,0.3990904916798337
72,58107.215,139.5854295743993,56.276912358721916,424.0006970091659,287.00139899981343,0.14999999999417923,False,0.9963035394620987,0.40168151607190594
73,58107.217,136.90809073537093,56.85678785313225,424.0002762634091,287.00171569745424,0.1519999999945867,False,0.9771937930523449,0.40582042949066227
74,58107.219,190.69933219058294,57.25515055239176,424.0002124522971,287.00075378702127,0.15399999999499414,False,1.3611336098175555,0.408663779032746
75,58107.221,151.36223223596608,56.45046736407718,424.00164416996154,287.0028146911328,0.1559999999954016,False,1.0803615261089914,0.40292028050924034
76,58107.223,132.9488504942201,56.67098125171189,424.0011795588004,286.999374805924,0.15799999999580905,False,0.9489343602600643,0.4044942181861231
77,58107.225,145.84573777407059,56.95701347387925,424.0012411888807,287.00439944629323,0.1599999999962165,False,1.0409870514624087,0.4065357988597969
78,58107.227,154.29549775885243,57.03623322647274,424.0025133035485,287.00188214115053,0.16199999999662396,False,1.1012979722090204,0.4071012369584928
79,58107.229,129.77730637693458,56.51569936665552,424.0004683909385,287.0019602049875,0.1639999999970314,False,0.9262971792932101,0.4033858797859926
80,58107.231,104.06960221910413,55.945833516138066,424.00099040017795,287.0010764168469,0.16599999999743886,False,0.7428061321116747,0.39931841109946686
81,58107.233,127.49567423630651,56.535378118937786,424.00079740452895,287.0033382204044,0.16799999999784632,False,0.9100118249808776,0.4035263386477148
82,58107.236,97.56354571376869,56.72140555936342,424.0011082254104,287.00094673656616,0.17099999999481952,False,0.6963685695095466,0.4048541262104872
83,58107.238,130.0870959265594,56.712898312465164,424.00016138873906,287.00342784152895,0.17299999999522697,False,0.9285083300252074,0.40479340497173294
84,58107.24,132.65352792757767,56.973390383514584,424.0000374431701,287.0055611048126,0.17499999999563443,False,0.9468264689183533,0.406652690523095
85,58107.242,151.99975771246682,56.909393212712274,424.00083068946833,287.001529687558,0.17699999999604188,False,1.084911921452342,0.40619590496904173
86,58107.244,132.33776393882727,56.468397892445445,424.0020278202146,287.00228744496764,0.17899999999644933,False,0.9445726750905454,0.403048261265772
87,58107.246,139.51314008116606,56.90455438618162,424.0016405057298,287.0042881632706,0.1809999999968568,False,0.9957875667119784,0.4061613674101144
88,58107.248,154.20251268474385,56.757777564186206,424.00139877707187,287.0011971934261,0.18299999999726424,False,1.100634282891776,0.4051137346614034
89,58107.25,141.05653502817586,56.660156036346834,423.9998426727833,287.0014875722289,0.1849999999976717,False,1.0068036867553258,0.4044169522392651
90,58107.252,147.82508802912344,56.539084812992385,424.00049810052343,287.00157312631205,0.18699999999807915,False,1.0551148416691456,0.4035527955094199
91,58107.254,144.53963839286735,56.57601542883017,424.0012622434615,287.000504558215,0.1889999999984866,False,1.031664649831023,0.4038163910966233
92,58107.256,146.4844352243599,56.804090181083325,424.00051891002374,287.0016841501093,0.19099999999889405,False,1.0455458118739278,0.4054442951237456
93,58107.258,120.917122761879,56.39146483400628,424.0003996709296,287.0019167047331,0.1929999999993015,False,0.8630568230262337,0.40249914465196573
94,58107.261,147.58970707860863,56.41755927888075,424.00070160273043,287.0002906244546,0.1959999999962747,False,1.0534347889957763,0.40268539609574466
95,58107.263,149.51602334649942,56.35254238597339,424.0003074078352,287.0007803948846,0.19799999999668216,False,1.0671840443562728,0.4022213321835876
96,58107.265,155.86588336114073,56.772848847415624,424.0004238157239,287.0000277590559,0.19999999999708962,False,1.1125067404783922,0.4052213072989737
97,58107.267,99.23274816713092,56.70200344443098,424.0011805024626,286.99961721027813,0.20199999999749707,True,0.7082826519279928,0.40471564187269365
98,58107.269,170.52071458596038,56.75240174363945,424.00131824898324,287.0017776354636,0.20399999999790452,True,1.2171069144652145,0.4050753642594598
99,58107.271,155.38014602448675,56.315884119270976,424.00210196164005,287.0025330842486,0.20599999999831198,True,1.1090397466149724,0.40195968051279696
100,58107.273,125.76149860637088,56.62742553393203,424.0011535509652,287.00179260229606,0.20799999999871943,True,0.897633990679534,0.4041833353388216
101,58107.275,153.65426081639453,56.98368600366315,424.00275724370124,287.00093199047785,0.20999999999912689,True,1.0967210859440815,0.40672617643653347
102,58107.277,123.74647677587927,56.276864851953505,423.999764361434,287.00307094858977,0.21199999999953434,True,0.8832515913995135,0.4016811769880799
103,58107.279,147.6877155896873,56.36860943164072,423.9996782728772,287.0002157212229,0.2139999999999418,True,1.054134333545539,0.40233601216498577
104,58107.281,134.5661201201583,55.914573679779295,423.9983515837918,287.0013733148363,0.21600000000034925,True,0.9604777674587931,0.39909529121007575
105,58107.283,155.50601569344872,56.765368953539536,424.0001513594146,287.0000974931521,0.2180000000007567,True,1.1099381526812795,0.4051679188846795
106,58107.286,119.72999092310056,56.41021522445546,423.9999572345251,287.0028218531267,0.2209999999977299,True,0.8545835629131306,0.40263297724773006
107,58107.288,161.18176721341297,56.53089674432308,424.00165266358846,287.0003003657214,0.22299999999813735,True,1.1504493388823707,0.4034943524339395
108,58107.29,159.45206772092934,56.58673404637955,424.0002704383627,287.0005171314456,0.2249999999985448,True,1.1381034534140833,0.4038928961919986
109,58107.292,130.63327170220873,56.4936212471766,424.0006515640081,287.0015921720321,0.22699999999895226,True,0.9324067086748059,0.4032282952254222
110,58107.294,167.33211537093302,56.966640950493,424.00196960746354,287.00153012447487,0.22899999999935972,True,1.1943480012065453,0.406604515838751
111,58107.296,134.6978312464562,56.4397574532738,424.00079883512603,287.001735373771,0.23099999999976717,True,0.9614178674514444,0.40284383755904657
112,58107.298,132.51440122155327,56.41466302899324,424.00006621999086,286.9998803427935,0.23300000000017462,True,0.9458334395594263,0.4026647238520664
113,58107.3,133.29068924925377,56.33087000948872,424.0011515271939,287.00211363234314,0.23500000000058208,True,0.9513742650739392,0.4020666436500775
114,58107.302,126.1629875243525,56.912048930372634,423.9997282215365,287.0003482299594,0.23700000000098953,True,0.900499653888506,0.406214860392347
115,58107.304,130.37070920281985,57.00506666090366,424.00051963322534,287.00300756962383,0.23899999999412103,True,0.9305326452552302,0.4068787827977396
116,58107.306,131.71332447936584,56.8466316831939,424.0011623309862,286.9988167078334,0.24099999999452848,True,0.9401156823690406,0.40574793891562294
117,58107.308,148.74062615184812,56.320845678257314,423.99967812996766,287.0025283179958,0.24299999999493593,True,1.0616495772426526,0.40199509408564915
118,58107.311,144.56825372997264,56.58789625261333,424.00088231660493,287.002361467003,0.2459999999991851,True,1.0318688943694954,0.40390119154336745
119,58107.313,122.06260018044122,56.795419283112714,424.00245823119536,287.0007875794468,0.24799999999959255,True,0.8712327709741472,0.4053824058107652
120,58107.315,121.91452563649364,56.305082618185494,423.9979507120756,287.0030120326469,0.25,True,0.870175875618457,0.40188258382873915
121,58107.317,165.56740529401577,57.058523205626365,424.00029277378667,287.00195691888956,0.25200000000040745,True,1.1817522245476357,0.40726033368651815
122,58107.319,123.65022310357017,56.35895752557516,424.0012686802358,287.000646055443,0.2540000000008149,True,0.8825645721690668,0.40226712081862537
123,58107.321,129.42921498999203,56.584494243986555,424.0011239393345,287.0003339008762,0.25600000000122236,True,0.92381264575755,0.40387690940126664
124,58107.323,99.91780066183128,56.25591592057774,424.00100817794225,287.0017474407029,0.25799999999435386,True,0.7131722756320451,0.40153165210900577
125,58107.325,111.84222466665233,56.38010012663349,424.0008116981898,287.0033822459444,0.2599999999947613,True,0.7982839228739786,0.40241802803245186
126,58107.327,146.264443424996,56.7409553301635,424.0000823443049,286.9980322042825,0.26199999999516876,True,1.0439756006489656,0.4049936644552968
127,58107.329,115.58667644966772,56.37665231258563,424.00068802573696,287.0021201666142,0.2639999999955762,True,0.8250102837566163,0.4023934189500443
128,58107.331,123.57962476529792,56.525879388287926,424.0019681121414,287.0019318013167,0.26599999999598367,True,0.8820606701893599,0.40345854060464037
129,58107.333,141.58789517563127,56.67474550114206,424.0012344081595,287.0016193716891,0.2679999999963911,True,1.0105963175281298,0.40452108585449026
130,58107.336,153.61591445683007,56.55495125324935,424.0001797730897,287.0000684513693,0.2710000000006403,True,1.096447385358884,0.40366604365168574
131,58107.338,80.68787820030411,55.51644334031464,424.00210368508755,287.0013206452301,0.27300000000104774,True,0.5759169770638695,0.3962536001568956
132,58107.34,156.54162845079554,56.50359276234092,424.0016726113696,287.0009750258755,0.27499999999417923,True,1.1173299317430534,0.40329946781042847
133,58107.342,135.66154541878495,56.46354493061908,424.00259334279986,287.00157455509867,0.2769999999945867,True,0.9682964639055907,0.403013622814902
134,58107.344,146.82453685658402,56.53790247197047,424.00260251136683,286.99792537852966,0.27899999999499414,True,1.047973317817742,0.40354435644419245
135,58107.346,133.09022784735862,56.27186144223048,424.0006397788285,287.0016339716943,0.2809999999954016,True,0.9499434538148942,0.4016454647018361
136,58107.348,137.80610436938878,56.034183941388456,424.0012787744633,286.9998984016357,0.28299999999580905,True,0.9836034460138693,0.399949020194258
137,58107.35,155.48958791545738,56.85999356768112,424.0004564181892,287.00306190393366,0.2849999999962165,True,1.1098208979405222,0.40584331056615336
138,58107.352,126.14521534241067,56.457158567952284,424.00298246585646,287.0009645868801,0.28699999999662396,True,0.9003728033438136,0.4029680395778219
139,58107.354,140.64594162855792,56.375561175565025,424.00152666419746,287.00212574294113,0.2889999999970314,True,1.0038730394910202,0.40238563086156703
140,58107.356,128.9141985070819,56.486577284505216,424.00221829296777,287.00162589445273,0.29099999999743886,True,0.920136669358228,0.4031780183092517
141,58107.358,123.2205182476755,56.33944260441465,424.0029955619249,287.0019634781379,0.2929999999978463,True,0.8794975151692263,0.4021278313162481
