# FINAL TIMESERIES OF HAT-P-36 b
# BJD_TDB,Orbital Phase,Flux,Uncertainty,Model,Airmass
2461017.847245633, -0.04816228470600836, 1.0264996445341716, 0.01632388304740191, 1.0, 0.8229304634617449
2461017.8493328937, -0.04658977888009189, 1.0171217001206545, 0.016324328433965658, 1.0, 0.8298856829035988
2461017.851420606, -0.04501693275769508, 1.0053933450604104, 0.016324750751613437, 1.0, 0.8365347652480146
2461017.8535078205, -0.04344446166306887, 0.9850941823576033, 0.01632515336119295, 1.0, 0.8429229919722773
2461017.8555834023, -0.04188075443068601, 0.97826503402444, 0.016325535995694317, 1.0, 0.8490393331894889
2461017.8582804417, -0.039848851864487, 1.0174469059446012, 0.01632600324628589, 1.0, 0.8565682697924695
2461017.86060375, -0.03809851165860592, 1.005842970459615, 0.01632638804334756, 1.0, 0.8628185512223596
2461017.8638785062, -0.035631367438271416, 1.0017387802086646, 0.016326892644123618, 0.9995906907295262, 0.8710837549822956
2461017.866892028, -0.03336103245948252, 0.9686104990078787, 0.016327329758659834, 0.9968932061472822, 0.8783073181988734
2461017.868096943, -0.03245327054884023, 0.9956858187008295, 0.016327496208009978, 0.9954117282620052, 0.8810736572098382
2461017.86930165, -0.0315456651044147, 0.9775701788871429, 0.016327658840954416, 0.9938106942600782, 0.8837849566803153
2461017.870506948, -0.030637614818816883, 0.9794891215779653, 0.016327817779560706, 0.9921734077385029, 0.8864427016597456
2461017.872248419, -0.029325620683107123, 0.9907950943194307, 0.016328041077852844, 0.9899938503696364, 0.8901901224849885
2461017.8743465953, -0.027744891259462584, 0.9634824034413547, 0.016328297537742318, 0.9885418909486338, 0.8945135518259254
2461017.8764231377, -0.02618046028312196, 0.9565897786312185, 0.016328543473850966, 0.9876066928721642, 0.8986792275807561
2461017.878500988, -0.024615044201093866, 0.9976667848675465, 0.01632878043082243, 0.9868396295258013, 0.9027111032942188
2461017.8805999747, -0.02303370399789023, 0.9955187048310528, 0.016329007515497884, 0.9861835188091974, 0.9065919174169048
2461017.8826642823, -0.021478490495493052, 0.9986944414342492, 0.01632922616965204, 0.9856282915237434, 0.9103443703964352
2461017.884751138, -0.019906289883945577, 0.9922951545235229, 0.016329436828457347, 0.9851411167839027, 0.9139742520936415
2461017.8868373223, -0.018334594805623078, 0.9837295517771476, 0.016329639501746745, 0.9847170487353628, 0.9174801505705152
2461017.888935915, -0.01675355139708168, 0.9934423990732647, 0.016329835754770736, 0.9843453721200742, 0.9208877632532578
2461017.890999829, -0.015198634689346763, 0.9767095031831635, 0.016330022925952488, 0.9840271662327251, 0.9241494368115328
2461017.893086581, -0.013626511960086546, 0.9752777397939598, 0.016330204411516835, 0.9837481071962774, 0.9273230270533603
2461017.895173228, -0.012054468516398048, 0.9668666418619226, 0.016330379415532132, 0.9835079249570917, 0.9303935636001114
2461017.8972487748, -0.01049078759559871, 1.0013293068171913, 0.016330548585870523, 0.9833043434734997, 0.9333713778479618
2461017.8993473793, -0.00890973541652948, 0.9799231432825419, 0.01633071155886346, 0.9831316733908197, 0.9362490873579875
2461017.901423609, -0.007345540191977334, 0.9950905226012853, 0.01633086925722724, 0.9829915707672112, 0.9390420781912802
2461017.9035122707, -0.0057719787453295035, 0.9767369053029525, 0.01633102191183544, 0.9828797926167859, 0.9417536496718254
2461017.905587528, -0.004208516035262927, 1.0183138251132409, 0.01633116917612374, 0.9827964098363734, 0.9443768697465579
2461017.907675773, -0.0026352685735119563, 0.9941606718063779, 0.016331311585853412, 0.9827395299421282, 0.9469205422695984
2461017.909752419, -0.0010707593640629787, 0.9976461540406824, 0.016331449622486054, 0.9827091215350667, 0.9493926216459243
2461017.9118413813, 0.0005030283622032283, 0.9856921239566564, 0.016331583210756076, 0.9827044474330862, 0.9517911608760145
2461017.913918121, 0.0020676077358749434, 0.9916099278442909, 0.01633171229965713, 0.9827255172254585, 0.9541146532989108
2461017.916004525, 0.003639468401763213, 0.9716579025938299, 0.016331837571337875, 0.9827726997406689, 0.9563748441437957
2461017.918092144, 0.005212244359937279, 1.0104340278229171, 0.016331958714803023, 0.9828468367818346, 0.9585656281380552
2461017.9201710364, 0.0067784455796179865, 0.9808489986079998, 0.01633207635933127, 0.9829480031666916, 0.9606979240472786
2461017.922260103, 0.008352311889813668, 0.9716094262082573, 0.016332190421182658, 0.9830783522377429, 0.962769798210144
2461017.924337826, 0.009917632548498811, 0.9553516714809707, 0.01633230083731937, 0.9832380392673603, 0.964779692269538
2461017.926424809, 0.011489928934210358, 0.9912507996968644, 0.01633240796614129, 0.9834305442088044, 0.9667337449186554
2461017.9285109583, 0.013061597700949334, 0.9861780752633124, 0.016332512522440796, 0.983657560598908, 0.9686446780479523
2461017.930586968, 0.014625627337935765, 1.0025721401149723, 0.016332612870814965, 0.9839207945781323, 0.9704822453497953
2461017.9326749463, 0.0161986737791886, 0.9951500702987582, 0.01633271088444973, 0.984226835614828, 0.9722804134488033
2461017.934750887, 0.017762651494650172, 0.9749379194665395, 0.016332805375582897, 0.9845767980519388, 0.974017101358518
2461017.9368373374, 0.019334546891828674, 0.9762371730928575, 0.016332898238039288, 0.9849803433724181, 0.9757268676938531
2461017.938925304, 0.020907584562553594, 0.9833457784559427, 0.016332987968830044, 0.9854438712175128, 0.9773818162349531
2461017.941000527, 0.022471021311857797, 0.9755767168078354, 0.016333074545174464, 0.9859739520357059, 0.9789812378042652
2461017.9430885743, 0.024044120025456528, 0.9785894866929866, 0.01633315968973628, 0.9865916364906436, 0.9805567529204889
2461017.94517543, 0.025616320637003975, 0.9744951978705595, 0.016333241871227977, 0.9873157854527868, 0.9820798362497787
2461017.9472617297, 0.027188102718962714, 0.9851792185214285, 0.01633332181868408, 0.9881863144772567, 0.9835637786089102
2461017.9493368715, 0.02875147842539305, 1.0074738531320084, 0.01633339917443898, 0.9893051131969496, 0.9850017426297186
2461017.95142448, 0.030324246314681502, 0.9842944694554852, 0.016333475169625914, 0.9916286133260166, 0.9864164555814262
2461017.9535018443, 0.03188929649028793, 1.0056419151576348, 0.016333548721568933, 0.9944375563874863, 0.9877876141754172
2461017.9555904707, 0.033462831274531146, 1.0166975981300717, 0.01633362019597884, 0.9970605803290965, 0.9891218633261326
2461017.9576896527, 0.035044318471781466, 0.9772095371157316, 0.01633368966600973, 0.9990857173969405, 0.9904204172145445
2461017.959758625, 0.03660304614927534, 0.9955368218286583, 0.01633375720126088, 1.0, 0.9916844345460143
2461017.9622629303, 0.038489746312228956, 0.9617651072314227, 0.01633383633943767, 1.0, 0.9931676631911804
2461017.9651648924, 0.04067603402432651, 0.9769484703215502, 0.01633392383198819, 1.0, 0.9948100455332599
2461017.967253021, 0.042249193780799055, 1.0171985161328232, 0.016333985505020313, 1.0, 0.9959693785135592
